date,hole,method,mode,P(TM),P(rpr),P(nd),P(issl)
2018-02-01,232,6,1,,,,10.0
2018-02-02,232,6,1,,,,10.0
2018-02-03,232,6,1,,,,10.0
2018-02-04,232,6,1,,,,10.0
2018-02-05,232,6,1,,,,10.0
2018-02-06,232,6,1,,,,10.0
2018-02-07,232,6,1,,,,10.0
2018-02-08,232,6,1,,,,10.0
2018-02-09,232,6,1,,,,10.0
2018-02-10,232,6,1,,,,10.0
2018-02-11,232,6,1,,,,10.0
2018-02-12,232,6,1,,,,10.0
2018-02-13,232,6,1,,,,10.0
2018-02-14,232,6,1,,,,10.0
2018-02-15,232,6,1,,,,10.0
2018-02-16,232,6,1,,,,10.0
2018-02-17,232,6,1,,,,10.0
2018-02-18,232,6,1,,,,10.0
2018-02-19,232,6,1,,,,10.0
2018-02-20,232,6,1,,,,10.0
2018-02-21,232,6,1,,,,10.0
2018-02-22,232,6,1,,,,10.0
2018-02-23,232,6,1,,,,10.0
2018-02-24,232,6,1,,,,10.0
2018-02-25,232,6,1,,,,10.0
2018-02-26,232,6,1,,,,10.0
2018-02-27,232,6,1,,,,10.0
2018-02-28,232,6,1,,,,10.0
2018-02-01,232,6,0,53.0,144.4,,156.0
2018-02-02,232,6,0,51.0,144.4,,156.0
2018-02-03,232,6,0,51.0,144.4,,156.0
2018-02-04,232,6,0,52.0,144.5,,156.0
2018-02-05,232,6,0,51.0,143.2,,156.0
2018-02-06,232,6,0,51.0,143.2,,156.0
2018-02-07,232,6,0,51.0,142.8,,156.0
2018-02-08,232,6,0,51.0,142.8,,156.0
2018-02-09,232,6,0,51.0,142.8,,156.0
2018-02-10,232,6,0,51.0,143.0,,156.0
2018-02-11,232,6,0,51.0,143.0,,156.0
2018-02-12,232,6,0,51.0,145.7,,156.0
2018-02-13,232,6,0,52.0,145.7,,156.0
2018-02-14,232,6,0,51.0,145.7,,156.0
2018-02-15,232,6,0,51.0,145.7,,156.0
2018-02-16,232,6,0,51.0,145.5,,156.0
2018-02-17,232,6,0,51.0,144.6,,156.0
2018-02-18,232,6,0,51.0,144.6,,156.0
2018-02-19,232,6,0,51.0,141.4,,156.0
2018-02-20,232,6,0,51.0,141.2,,156.0
2018-02-21,232,6,0,50.0,141.2,,156.0
2018-02-22,232,6,0,51.0,141.2,,156.0
2018-02-23,232,6,0,51.0,141.2,,156.0
2018-02-24,232,6,0,51.0,141.9,,156.0
2018-02-25,232,6,0,51.0,141.9,,156.0
2018-02-26,232,6,0,50.0,141.9,,156.0
2018-02-27,232,6,0,51.0,141.5,,156.0
2018-02-28,232,6,0,50.0,141.5,,156.0
2018-03-01,232,6,1,,,48.6,10.0
2018-03-02,232,6,1,,,48.6,10.0
2018-03-03,232,6,1,,,48.6,10.0
2018-03-04,232,6,1,,,48.6,10.0
2018-03-05,232,6,1,,,48.6,10.0
2018-03-06,232,6,1,,,48.6,10.0
2018-03-07,232,6,1,,,48.6,10.0
2018-03-08,232,6,1,,,48.5,10.0
2018-03-09,232,6,1,,,48.5,10.0
2018-03-10,232,6,1,,,48.6,10.0
2018-03-11,232,6,1,,,48.5,10.0
2018-03-12,232,6,1,,,48.5,10.0
2018-03-13,232,6,1,,,55.7,10.0
2018-03-14,232,6,1,,,55.7,10.0
2018-03-15,232,6,1,,,55.7,10.0
2018-03-16,232,6,1,,,45.3,10.0
2018-03-17,232,6,1,,,45.3,10.0
2018-03-18,232,6,1,,,45.3,10.0
2018-03-19,232,6,1,189.0,,45.4,10.0
2018-03-20,232,6,1,189.0,,45.3,10.0
2018-03-21,232,6,1,189.0,,45.3,10.0
2018-03-22,232,6,1,190.0,,45.3,10.0
2018-03-23,232,6,1,190.0,,45.4,10.0
2018-03-24,232,6,1,190.0,,45.3,10.0
2018-03-25,232,6,1,190.0,,45.3,10.0
2018-03-26,232,6,1,190.0,,45.3,10.0
2018-03-27,232,6,1,190.0,,45.3,10.0
2018-03-28,232,6,1,190.0,,45.3,10.0
2018-03-29,232,6,1,190.0,,45.3,10.0
2018-03-30,232,6,1,190.0,,45.3,10.0
2018-03-31,232,6,1,190.0,,45.3,10.0
2018-03-01,232,6,0,50.0,141.5,111.3,156.0
2018-03-02,232,6,0,52.0,141.5,111.3,156.0
2018-03-03,232,6,0,50.0,141.5,111.3,156.0
2018-03-04,232,6,0,50.0,141.0,110.3,156.0
2018-03-05,232,6,0,49.0,141.0,110.3,156.0
2018-03-06,232,6,0,48.0,141.0,110.3,156.0
2018-03-07,232,6,0,50.0,141.0,111.2,156.0
2018-03-08,232,6,0,50.0,141.0,111.2,156.0
2018-03-09,232,6,0,51.0,141.0,111.2,156.0
2018-03-10,232,6,0,50.0,141.4,113.2,156.0
2018-03-11,232,6,0,51.0,141.4,113.2,156.0
2018-03-12,232,6,0,50.0,141.4,113.2,156.0
2018-03-13,232,6,0,51.0,141.4,113.2,156.0
2018-03-14,232,6,0,49.0,141.4,113.2,156.0
2018-03-15,232,6,0,52.0,144.9,122.0,156.0
2018-03-16,232,6,0,51.0,144.9,122.5,156.0
2018-03-17,232,6,0,50.0,144.9,122.5,156.0
2018-03-18,232,6,0,51.0,144.9,122.5,156.0
2018-03-19,232,6,0,51.0,144.9,122.5,156.0
2018-03-20,232,6,0,49.0,144.9,122.5,156.0
2018-03-21,232,6,0,51.0,144.9,122.5,156.0
2018-03-22,232,6,0,67.0,144.9,122.5,156.0
2018-03-23,232,6,0,57.0,144.9,121.1,156.0
2018-03-24,232,6,0,49.0,144.9,122.2,156.0
2018-03-25,232,6,0,50.0,144.9,122.2,156.0
2018-03-26,232,6,0,47.0,144.9,122.2,156.0
2018-03-27,232,6,0,51.0,144.9,122.2,156.0
2018-04-01,232,6,1,191.0,,,
2018-04-02,232,6,1,191.0,,,
2018-04-03,232,6,1,191.0,,,
2018-04-04,232,6,1,191.0,,,
2018-04-05,232,6,1,191.0,,,
2018-04-06,232,6,1,192.0,,,
2018-04-07,232,6,1,191.0,,,
2018-04-08,232,6,1,191.0,,,
2018-04-09,232,6,1,192.0,,,
2018-04-10,232,6,1,192.0,,,
2018-04-11,232,6,1,192.0,,,
2018-04-12,232,6,1,192.0,,,
2018-04-13,232,6,1,192.0,,,
2018-04-14,232,6,1,193.0,,,
2018-04-15,232,6,1,193.0,,,
2018-04-16,232,6,1,193.0,,,
2018-04-17,232,6,1,193.0,,,
2018-04-19,232,6,1,195.0,,,
2018-04-20,232,6,1,199.0,,,
2018-04-21,232,6,1,197.0,,,
2018-04-22,232,6,1,196.0,,,
2018-04-23,232,6,1,196.0,,,
2018-04-24,232,6,1,195.0,,,
2018-04-25,232,6,1,195.0,,,
2018-04-26,232,6,1,195.0,,,
2018-04-27,232,6,1,197.0,,,
2018-04-28,232,6,1,197.0,,,
2018-04-29,232,6,1,197.0,,,
2018-04-30,232,6,1,196.0,,,
2018-04-01,232,6,0,,144.9,122.2,
2018-04-02,232,6,0,45.0,144.9,122.2,
2018-04-03,232,6,0,49.0,144.9,122.2,
2018-04-04,232,6,0,49.0,143.9,120.6,
2018-04-05,232,6,0,50.0,143.9,120.6,
2018-04-06,232,6,0,50.0,143.9,120.6,
2018-04-07,232,6,0,50.0,143.0,117.7,
2018-04-08,232,6,0,49.0,143.0,117.7,
2018-04-09,232,6,0,48.0,143.0,117.7,
2018-04-10,232,6,0,49.0,143.0,117.7,
2018-04-11,232,6,0,49.0,142.3,116.0,
2018-04-12,232,6,0,48.0,142.3,116.0,
2018-04-13,232,6,0,49.0,142.3,116.0,
2018-04-14,232,6,0,49.0,144.2,120.6,
2018-04-15,232,6,0,50.0,144.2,120.6,
2018-04-16,232,6,0,49.0,144.2,120.6,
2018-04-17,232,6,0,48.0,144.7,121.8,
2018-04-18,232,6,0,48.0,144.7,122.8,
2018-04-19,232,6,0,49.0,144.7,122.8,
2018-04-20,232,6,0,49.0,144.7,122.8,
2018-04-21,232,6,0,51.0,144.7,122.8,
2018-04-22,232,6,0,48.0,144.7,122.8,
2018-04-23,232,6,0,49.0,142.4,116.9,
2018-04-24,232,6,0,49.0,142.4,116.1,
2018-04-25,232,6,0,49.0,141.5,113.8,
2018-04-26,232,6,0,48.0,141.5,113.8,
2018-04-27,232,6,0,51.0,141.5,113.8,
2018-04-28,232,6,0,50.0,141.5,113.8,
2018-04-29,232,6,0,48.0,140.1,111.3,
2018-04-30,232,6,0,48.0,140.1,111.3,
2018-05-01,232,6,1,197.0,,,
2018-05-02,232,6,1,197.0,,,
2018-05-03,232,6,1,197.0,,,
2018-05-04,232,6,1,197.0,,,
2018-05-05,232,6,1,197.0,,,
2018-05-06,232,6,1,198.0,,,
2018-05-07,232,6,1,198.0,,,
2018-05-08,232,6,1,198.0,,,
2018-05-09,232,6,1,198.0,,,
2018-05-10,232,6,1,198.0,,,
2018-05-11,232,6,1,198.0,,,
2018-05-12,232,6,1,198.0,,,
2018-05-13,232,6,1,198.0,,,
2018-05-14,232,6,1,198.0,,,
2018-05-15,232,6,1,198.0,,,
2018-05-16,232,6,1,198.0,,,
2018-05-17,232,6,1,198.0,,,
2018-05-18,232,6,1,198.0,,,
2018-05-19,232,6,1,198.0,,,
2018-05-20,232,6,1,199.0,,,
2018-05-21,232,6,1,199.0,,,
2018-05-22,232,6,1,199.0,,,
2018-05-23,232,6,1,199.0,,,
2018-05-24,232,6,1,199.0,,,
2018-05-25,232,6,1,200.0,,,
2018-05-26,232,6,1,200.0,,,
2018-05-27,232,6,1,200.0,,,
2018-05-28,232,6,1,200.0,,,
2018-05-29,232,6,1,200.0,,,
2018-05-30,232,6,1,200.0,,,
2018-05-31,232,6,1,201.0,,,
2018-05-01,232,6,0,50.0,140.1,110.5,
2018-05-02,232,6,0,49.0,140.1,110.5,
2018-05-03,232,6,0,48.0,140.1,110.5,
2018-05-04,232,6,0,49.0,140.1,110.5,
2018-05-05,232,6,0,49.0,140.2,110.6,
2018-05-06,232,6,0,49.0,141.1,113.7,
2018-05-07,232,6,0,49.0,141.1,113.7,
2018-05-08,232,6,0,49.0,141.2,113.9,
2018-05-09,232,6,0,49.0,140.3,113.4,
2018-05-10,232,6,0,49.0,140.3,113.4,
2018-05-11,232,6,0,49.0,140.3,113.4,
2018-05-12,232,6,0,51.0,140.3,113.4,
2018-05-13,232,6,0,50.0,141.2,115.7,
2018-05-14,232,6,0,49.0,140.2,115.0,
2018-05-15,232,6,0,52.0,140.2,115.0,
2018-05-16,232,6,0,43.0,140.2,115.0,
2018-05-17,232,6,0,51.0,140.6,115.7,
2018-05-18,232,6,0,51.0,140.6,115.7,
2018-05-19,232,6,0,48.0,140.6,115.7,
2018-05-20,232,6,0,51.0,140.6,115.7,
2018-05-21,232,6,0,48.0,140.6,115.7,
2018-05-22,232,6,0,49.0,140.6,115.7,
2018-05-23,232,6,0,48.0,140.6,115.7,
2018-05-24,232,6,0,48.0,140.6,114.6,
2018-05-25,232,6,0,49.0,138.6,109.3,
2018-05-26,232,6,0,49.0,138.6,109.3,
2018-05-27,232,6,0,49.0,140.3,113.5,
2018-05-28,232,6,0,48.0,140.3,113.7,
2018-05-29,232,6,0,50.0,140.3,113.7,
2018-05-30,232,6,0,49.0,140.3,113.7,
2018-05-31,232,6,0,49.0,140.3,113.7,
2018-06-01,232,6,1,201.0,,,
2018-06-02,232,6,1,201.0,,,
2018-06-03,232,6,1,201.0,,,
2018-06-04,232,6,1,202.0,,,
2018-06-05,232,6,1,198.0,,,
2018-06-06,232,6,1,204.0,,,
2018-06-07,232,6,1,204.0,,,
2018-06-08,232,6,1,204.0,,,
2018-06-09,232,6,1,205.0,,,
2018-06-10,232,6,1,206.0,,,
2018-06-11,232,6,1,,,,
2018-06-12,232,6,1,206.0,,,
2018-06-13,232,6,1,206.0,,,
2018-06-14,232,6,1,206.0,,,
2018-06-15,232,6,1,207.0,,,
2018-06-16,232,6,1,207.0,,,
2018-06-17,232,6,1,207.0,,151.6,
2018-06-18,232,6,1,208.0,,151.6,
2018-06-19,232,6,1,208.0,,151.6,
2018-06-20,232,6,1,209.0,,151.6,
2018-06-21,232,6,1,210.0,,151.6,
2018-06-22,232,6,1,210.0,,151.6,
2018-06-23,232,6,1,211.0,,151.6,
2018-06-24,232,6,1,211.0,,151.6,
2018-06-25,232,6,1,212.0,,151.6,
2018-06-26,232,6,1,212.0,,151.6,
2018-06-27,232,6,1,212.0,,151.6,
2018-06-28,232,6,1,,,151.6,
2018-06-29,232,6,1,,,151.6,
2018-06-30,232,6,1,,,151.6,
2018-06-01,232,6,0,49.0,140.3,113.7,
2018-06-02,232,6,0,49.0,140.3,113.7,
2018-06-03,232,6,0,49.0,138.7,110.3,
2018-06-04,232,6,0,49.0,138.7,111.4,
2018-06-05,232,6,0,49.0,138.7,111.4,
2018-06-06,232,6,0,49.0,139.5,112.9,
2018-06-07,232,6,0,49.0,139.5,112.9,
2018-06-08,232,6,0,50.0,140.9,116.3,
2018-06-09,232,6,0,49.0,140.9,116.6,
2018-06-10,232,6,0,49.0,140.9,116.6,
2018-06-11,232,6,0,49.0,140.9,116.6,
2018-06-12,232,6,0,49.0,140.9,116.6,
2018-06-13,232,6,0,49.0,142.2,121.4,
2018-06-14,232,6,0,48.0,142.2,121.4,
2018-06-15,232,6,0,49.0,141.8,119.5,
2018-06-16,232,6,0,49.0,141.8,119.5,
2018-06-17,232,6,0,48.0,141.8,119.5,
2018-06-18,232,6,0,49.0,141.8,119.5,
2018-06-19,232,6,0,49.0,141.8,119.5,
2018-06-20,232,6,0,49.0,141.8,119.5,
2018-06-21,232,6,0,49.0,141.8,119.5,
2018-06-22,232,6,0,48.0,141.8,119.5,
2018-06-23,232,6,0,49.0,141.8,119.5,
2018-06-24,232,6,0,50.0,141.8,121.1,
2018-06-25,232,6,0,50.0,141.8,121.1,
2018-06-26,232,6,0,49.0,141.8,121.1,
2018-06-27,232,6,0,49.0,143.2,124.8,
2018-06-28,232,6,0,49.0,143.2,124.8,
2018-06-29,232,6,0,49.0,143.2,125.1,
2018-06-30,232,6,0,49.0,143.2,125.1,
2018-07-01,232,6,1,,,,
2018-07-02,232,6,1,,,,
2018-07-03,232,6,1,,,,
2018-07-01,232,6,0,49.0,143.2,124.5,
2018-07-02,232,6,0,49.0,143.2,125.5,
2018-07-03,232,6,0,50.0,143.2,124.7,
2018-07-04,232,6,0,50.0,143.2,123.7,
2018-07-05,232,6,0,50.0,144.2,126.4,
2018-07-06,232,6,0,50.0,143.7,127.4,
2018-07-07,232,6,0,49.0,143.7,126.4,
2018-07-08,232,6,0,49.0,143.7,126.4,
2018-07-09,232,6,0,51.0,143.7,127.4,
2018-07-10,232,6,0,49.0,144.8,129.6,
2018-07-11,232,6,0,49.0,144.8,128.6,
2018-07-12,232,6,0,51.0,144.8,128.6,
2018-07-13,232,6,0,49.0,143.0,123.7,
2018-07-14,232,6,0,48.0,143.0,124.6,
2018-07-15,232,6,0,49.0,152.6,130.2,
2018-07-16,232,6,0,50.0,152.6,130.2,
2018-07-17,232,6,0,52.0,152.6,130.2,
2018-07-18,232,6,0,51.0,152.6,130.2,
2018-07-19,232,6,0,47.0,152.6,130.2,
2018-07-20,232,6,0,53.0,150.6,126.5,
2018-07-21,232,6,0,50.0,143.9,125.5,
2018-07-22,232,6,0,50.0,143.9,121.9,
2018-07-23,232,6,0,49.0,143.3,120.5,
2018-07-24,232,6,0,49.0,143.3,120.5,
2018-07-25,232,6,0,50.0,143.3,118.4,
2018-07-26,232,6,0,51.0,143.3,118.4,
2018-07-27,232,6,0,51.0,142.9,118.5,
2018-07-28,232,6,0,68.0,142.9,119.5,
2018-07-29,232,6,0,50.0,142.9,119.5,
2018-07-30,232,6,0,50.0,144.9,121.4,
2018-07-31,232,6,0,49.0,144.9,121.4,
